36.2084259933,25.0532766923,25.0002533391,25.0000012047,25.0000000115
36.6668800995,25.0554801373,25.0002638181,25.0000012545,25.0000000119
36.8196788276,25.0562210028,25.0002673421,25.0000012713,25.0000000121
36.6668800995,25.0554801373,25.0002638181,25.0000012545,25.0000000119
36.2084259933,25.0532766923,25.0002533391,25.0000012047,25.0000000115
