0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.535333419987408203e-05,-2.655988937028867878e-04,-3.628302636462266161e-04,-3.742811133973390075e-04,-3.288645463536553522e-04,-2.518167920666758951e-04,-1.608342429210691637e-04,-6.662896455475463030e-05,2.515355375878357684e-05,1.125551162821064572e-04,1.953825010994765499e-04,2.762031547385784347e-04,3.562030927654364233e-04,4.391426646334422538e-04,5.258351411790122701e-04,6.172997388243352344e-04,7.140250845870797130e-04,8.158814227016294128e-04,9.218712846118415783e-04,1.030502808810398845e-03,1.139930765985919161e-03,1.248031204150380335e-03,1.352451054238909761e-03,1.450649115439249558e-03,1.539937368300072417e-03,1.617526881340762513e-03,1.680579121141339768e-03,1.726261305193320687e-03,1.751803356108853254e-03,1.754553623772134481e-03,1.732030459874150550e-03,1.681966706515731352e-03,1.602344147706812614e-03,1.491415392850069374e-03,1.347713497130417727e-03,1.170061966612770529e-03,9.576421708890240454e-04,7.103146556367825794e-04,4.297664304433416603e-04,1.228073867409935644e-04,-1.914951063468575308e-04,-5.398955539639216979e-04,-9.142708969842358157e-04,-1.301997495332100473e-03,-1.690004496863090110e-03,-2.064621342893343918e-03,-2.411272819758881331e-03,-2.714543624088318167e-03,-2.958598367710826415e-03,-3.127920662916442839e-03,-3.208344125758526982e-03,-3.188285270979259768e-03,-3.059850572555645066e-03,-2.818836610371260390e-03,-2.461297216358686920e-03,-2.006693170751662307e-03,-1.506949437824167811e-03,-9.920984763437030486e-04,-4.978129698286838699e-04,-5.731632223269551461e-05,3.098638217898616490e-04,5.989526102252189146e-04,8.128581194849402412e-04,9.569764773720018528e-04,1.035064195754208886e-03,1.044774895997257558e-03,9.726894001968383391e-04,7.919770564005031068e-04,4.748792226018457474e-04,6.243471681896505790e-05
-3.423475791464097645e-04,-8.523667678170506259e-04,-1.090781147858709303e-03,-1.093592743115732796e-03,-9.299786367697736615e-04,-6.644780634737396411e-04,-3.460167432707202421e-04,-6.220130761829905995e-06,3.359546974746086294e-04,6.715773565581052229e-04,9.979708195520992954e-04,1.321356256777852763e-03,1.645912191937678017e-03,1.974385916875597523e-03,2.313205786789314725e-03,2.664746960925713955e-03,3.028486073277617419e-03,3.401574739707972916e-03,3.779110537758847456e-03,4.154665211915936282e-03,4.520719348600000728e-03,4.868996251698218258e-03,5.190729232311491054e-03,5.476893682673271251e-03,5.718424098744542654e-03,5.906424419845806087e-03,6.032371181548613730e-03,6.088304111071332798e-03,6.066997378973051913e-03,5.962105615589063760e-03,5.768281024944908221e-03,5.481261032963043178e-03,5.097930242863193614e-03,4.616367782510389511e-03,4.035906278338955745e-03,3.357264588434925780e-03,2.582908782056526822e-03,1.718049723741538410e-03,7.734248148070599176e-04,-2.267866383172916357e-04,-1.300306636674125951e-03,-2.444607666651486301e-03,-3.632443090493805548e-03,-4.831628472490480906e-03,-6.008230537450027012e-03,-7.126557546969406777e-03,-8.148985973501875549e-03,-9.036233340527569102e-03,-9.748180059599582600e-03,-1.024527926321017364e-02,-1.049058856527340829e-02,-1.045239323657073255e-02,-1.010717653050779985e-02,-9.442171069372775824e-03,-8.455480185025182269e-03,-7.147466103624940115e-03,-5.607474927944334532e-03,-3.987989355713481184e-03,-2.386613457966999929e-03,-9.027335822174977018e-04,3.879712834698320015e-04,1.442847310866848896e-03,2.258838398925258270e-03,2.840941165615478835e-03,3.191683286204354767e-03,3.300694861779786271e-03,3.134943671143955359e-03,2.637689722976157159e-03,1.757007345184369469e-03,5.501848648836295610e-04
-7.120490036853332604e-04,-1.585253527891105404e-03,-1.937682836399364948e-03,-1.871270117899098001e-03,-1.506192935572051202e-03,-9.496826122261162444e-04,-2.842234970298491959e-04,4.356687076610864175e-04,1.169684731447820977e-03,1.901121251583682680e-03,2.625076580127187666e-03,3.339729432224831061e-03,4.055537771976677579e-03,4.779847112619700286e-03,5.518331333494546666e-03,6.271706869552532565e-03,7.035618329247520300e-03,7.801355896763857885e-03,8.556739775904768225e-03,9.287105451998473732e-03,9.976195122368271967e-03,1.060690420117383140e-02,1.116190118504829278e-02,1.162415393513944670e-02,1.197738672844807228e-02,1.220647874427341871e-02,1.229780457811865957e-02,1.223951310187607749e-02,1.202174148482109892e-02,1.163676457267567160e-02,1.107908463495092984e-02,1.034547219185143890e-02,9.434975721094416776e-03,8.348928159878364272e-03,7.090994009357694944e-03,5.667325356200063335e-03,4.086926783805019427e-03,2.362356354971335663e-03,5.109621292531990773e-04,-1.442034262565217205e-03,-3.521050262587967390e-03,-5.679939037423161093e-03,-7.873529246516386068e-03,-1.005279110893375454e-02,-1.216536912950007959e-02,-1.415571379430229614e-02,-1.596515082666206606e-02,-1.753231257813844118e-02,-1.879415564453844681e-02,-1.968771911939417793e-02,-2.015275665554516413e-02,-2.013532869956452531e-02,-1.959230799476963103e-02,-1.849646009721703580e-02,-1.684124142872497898e-02,-1.464394781993619624e-02,-1.194967212715036461e-02,-8.938586621322816214e-03,-5.887010573814117562e-03,-2.979088711652262689e-03,-3.570921241497439680e-04,1.855298209149944342e-03,3.610604706675521816e-03,4.909283936467499429e-03,5.747245075262627512e-03,6.102663657969456187e-03,5.922581290988347680e-03,5.120481589069113444e-03,3.604341132448168374e-03,1.363720557173075379e-03
-1.099032446807832923e-03,-2.305825988606562561e-03,-2.701486418498854833e-03,-2.477107908036345427e-03,-1.812850058524237504e-03,-8.585626234601828914e-04,2.721661234678296112e-04,1.494249976520316443e-03,2.750719349099877038e-03,4.004941248986031155e-03,5.249628483820891443e-03,6.485737528979715165e-03,7.721511586633677746e-03,8.963587996941926872e-03,1.021392661495361918e-02,1.146763220195410639e-02,1.271287195502653067e-02,1.393196986229197978e-02,1.510293247479514017e-02,1.620103170723717623e-02,1.720022550469663472e-02,1.807434436135783862e-02,1.879805353685460798e-02,1.934762607307447327e-02,1.970155802647876458e-02,1.984104600142109695e-02,1.975033855876872843e-02,1.941696997333694150e-02,1.883188597698081876e-02,1.798947457828424870e-02,1.688751938467021943e-02,1.552709762582135319e-02,1.391245080390114686e-02,1.205086392026582902e-02,9.952601055037471264e-03,7.630958228521534346e-03,5.102479271243659520e-03,2.387154991541063070e-03,-4.930177103050660667e-04,-3.530245483400405206e-03,-6.690757063621863288e-03,-9.919875864130706100e-03,-1.315978954057807869e-02,-1.634869339050376916e-02,-1.942028496772672461e-02,-2.230357319088577608e-02,-2.492290695394999700e-02,-2.719841322215096197e-02,-2.904706931383923413e-02,-3.038462741211281001e-02,-3.112860503711221971e-02,-3.120253724020241246e-02,-3.054162750565351733e-02,-2.909981374874690344e-02,-2.685811908618655069e-02,-2.383430222959222189e-02,-2.009562931099542066e-02,-1.578197592482711784e-02,-1.111405214696955905e-02,-6.563104519225202056e-03,-2.336334361434997189e-03,1.356759807171098323e-03,4.348684463899488498e-03,6.623776508921853066e-03,8.168125266035818413e-03,8.946594262289962740e-03,8.885185036065244846e-03,7.862704862898195479e-03,5.725353716107345163e-03,2.337481761731185267e-03
-1.438185927073930021e-03,-2.877673536905337327e-03,-3.206727585039110835e-03,-2.712091863633677834e-03,-1.636617396263277333e-03,-1.685438020469618066e-04,1.542841748282543441e-03,3.371805224873197174e-03,5.247791893861122187e-03,7.128450314174693790e-03,8.998627131272371807e-03,1.085643161291283132e-02,1.270524877740950020e-02,1.454598056083224872e-02,1.637284271602094596e-02,1.817167300051876835e-02,1.992037246951765261e-02,2.159060405561145923e-02,2.314995235354011180e-02,2.456404931317184362e-02,2.579841799619570289e-02,2.681996031834786576e-02,2.759810572157804856e-02,2.810566777512273073e-02,2.831945493175181544e-02,2.822067198344681282e-02,2.779514071851407059e-02,2.703336453149426943e-02,2.593046133156215113e-02,2.448599030098032314e-02,2.270369956980775386e-02,2.059122308319198333e-02,1.815975582287896947e-02,1.542373769695775700e-02,1.240058012870771248e-02,9.110486223354254467e-03,5.576498701729586810e-03,1.825333324245046558e-03,-2.108267183335146584e-03,-6.229770803447481214e-03,-1.045965367475090724e-02,-1.473774323376948747e-02,-1.899998628092235131e-02,-2.317629303212030700e-02,-2.719024881790422718e-02,-3.095891744043922575e-02,-3.439280459566997766e-02,-3.739623615395325229e-02,-3.986841382660935573e-02,-4.170541322081539048e-02,-4.280340105408977913e-02,-4.306335887517859229e-02,-4.239759594911148705e-02,-4.073830500293765949e-02,-3.804837503049037645e-02,-3.433469837968913113e-02,-2.966439394394681031e-02,-2.418398017841445063e-02,-1.813561093453091438e-02,-1.182549253085984908e-02,-5.816748627767201127e-03,-4.109897407597485762e-04,4.101610686879438201e-03,7.600919969206379467e-03,1.006888008770086447e-02,1.145689348348891828e-02,1.166851621883876512e-02,1.054322393254470032e-02,7.854191495455938379e-03,3.327081416494355893e-03
-1.678905412104305826e-03,-3.183957950390162248e-03,-3.298120147462935831e-03,-2.398137917737023367e-03,-7.840756445613416550e-04,1.312047351416193884e-03,3.687360826397695270e-03,6.206190260386253675e-03,8.782072040744612687e-03,1.136503733457947841e-02,1.393200395974560600e-02,1.647395092623768140e-02,1.898568057236040343e-02,2.145821407383137480e-02,2.387475621995634179e-02,2.620968577980787445e-02,2.842971174305093662e-02,3.049618694191829141e-02,3.236774799365629146e-02,3.400276992790281227e-02,3.536140218108865807e-02,3.640713379904529645e-02,3.710792447771926739e-02,3.743696571672464751e-02,3.737313481168602625e-02,3.690119459269466939e-02,3.601178323675818804e-02,3.470123343427235912e-02,3.297125785522395103e-02,3.082853675694686990e-02,2.828424253514080430e-02,2.535353434850236634e-02,2.205505321657913811e-02,1.841044362509577925e-02,1.444391999116831186e-02,1.018187896155208980e-02,5.652502648771185433e-03,8.850554676590139877e-04,-4.092665479658645807e-03,-9.236500109838849740e-03,-1.448113873538168540e-02,-1.976092786783979760e-02,-2.500586779223917117e-02,-3.013928599019000468e-02,-3.507680465760167066e-02,-3.972574267098381851e-02,-4.398484784724675939e-02,-4.774452010581211464e-02,-5.088776873695013969e-02,-5.329218883349584601e-02,-5.483327988089697208e-02,-5.538946719433861937e-02,-5.484921752951497920e-02,-5.312065136207301530e-02,-5.014402406271276785e-02,-4.590732124843300427e-02,-4.046480451346110008e-02,-3.395703276828710565e-02,-2.662716565080293710e-02,-1.882065924955655251e-02,-1.100460406415678175e-02,-3.703225704127248788e-03,2.593696452873590127e-03,7.564222192070778339e-03,1.117494503172792274e-02,1.336290108302812425e-02,1.401017283535836364e-02,1.291751480476797248e-02,9.788598763748714363e-03,4.230244355659332038e-03
-1.777934468799715739e-03,-3.121242866274710152e-03,-2.834814029555480629e-03,-1.376856229179854434e-03,9.034329913329694007e-04,3.706515156430886110e-03,6.817564271982715779e-03,1.008585052162697983e-02,1.341363197179734623e-02,1.674254187071166564e-02,2.004032719485339398e-02,2.328768498194436209e-02,2.646771454406864760e-02,2.955891403136702913e-02,3.253195314587733339e-02,3.534951817341877578e-02,3.796814490242542139e-02,4.034096585294022486e-02,4.242056974197695035e-02,4.416151346820635509e-02,4.552230213264953085e-02,4.646681955295535460e-02,4.696526764878147103e-02,4.699469378386589291e-02,4.653918135087668773e-02,4.558976880110608698e-02,4.414415359949271089e-02,4.220623179855827189e-02,3.978552020479967505e-02,3.689650511047508352e-02,3.355795817470728221e-02,2.979225544710492959e-02,2.562472893974278298e-02,2.108307024138973002e-02,1.619678937442600025e-02,1.099670170564455082e-02,5.514351907700872600e-03,-2.188538170069911947e-04,-6.170405467011725632e-03,-1.228066278105276361e-02,-1.848743237214637777e-02,-2.472338895330841724e-02,-3.091486936830863466e-02,-3.698030602412112622e-02,-4.282900711887821510e-02,-4.836025266838705344e-02,-5.346275428908969785e-02,-5.801464378883106066e-02,-6.188423260203945730e-02,-6.493184386803747821e-02,-6.701307681317360265e-02,-6.798392204980716058e-02,-6.770820028125543177e-02,-6.606782803514302249e-02,-6.297638173299462128e-02,-5.839624375015917829e-02,-5.235907385240565204e-02,-4.498809767679225191e-02,-3.651838832825885645e-02,-2.730892098545285168e-02,-1.784605986443642267e-02,-8.706819942634764706e-03,-4.315982969361998006e-04,6.296510545912036884e-03,1.128797247458250899e-02,1.447645429069851011e-02,1.573098414258694913e-02,1.482193924081097458e-02,1.139918055068903265e-02,4.987928480960816292e-03
-1.694798264500664824e-03,-2.595566808858281241e-03,-1.696531744627447847e-03,4.808201434996859508e-04,3.519254252813805352e-03,7.098516097284372425e-03,1.099254626052654712e-02,1.504248910684379339e-02,1.914307088160781961e-02,2.322754636461414612e-02,2.725317603529273450e-02,3.118830562352208763e-02,3.500260895843915199e-02,3.866122559156445065e-02,4.212261879790448610e-02,4.533924428018740183e-02,4.825986055819580373e-02,5.083244328678059032e-02,5.300699260799020957e-02,5.473786126503038529e-02,5.598547959715261674e-02,5.671749376071712895e-02,5.690939243526674240e-02,5.654471067767982001e-02,5.561489432737676958e-02,5.411889897630591667e-02,5.206258950999395618e-02,4.945800038262930520e-02,4.632251215429363661e-02,4.267799519182065987e-02,3.854996586927618429e-02,3.396679343599696976e-02,2.895898638307770057e-02,2.355857490784686592e-02,1.779858978602401332e-02,1.171261612491878573e-02,5.334373918201491295e-03,-1.302736532926919910e-03,-8.163243600773490566e-03,-1.518516862876843204e-02,-2.230598768412079408e-02,-2.945740931191387010e-02,-3.656357895848861422e-02,-4.353957515421839897e-02,-5.029002651578770577e-02,-5.670792900203503600e-02,-6.267379555567917371e-02,-6.805532932979242722e-02,-7.270787419400567830e-02,-7.647596147828844559e-02,-7.919634225559803176e-02,-8.070296929440898270e-02,-8.083446516714955232e-02,-7.944466395354321531e-02,-7.641680104175402333e-02,-7.168176189471563153e-02,-6.524032769356756523e-02,-5.718833534821946007e-02,-4.774188032087315486e-02,-3.725723555196518849e-02,-2.623738607688226934e-02,-1.530682648375144249e-02,-5.138205548534681942e-03,3.601010741243796352e-03,1.025119694429831550e-02,1.466680293744096995e-02,1.671901423836722259e-02,1.616431219890299489e-02,1.262216621110215896e-02,5.577762573717367882e-03
-1.391420049714699571e-03,-1.526960340366592499e-03,2.140904409446219123e-04,3.246227501383365781e-03,7.121727396046868483e-03,1.152206568266750386e-02,1.621971216286463569e-02,2.105514103750637939e-02,2.591910898513059142e-02,3.073701201879038350e-02,3.545492787977871929e-02,4.002802807223282411e-02,4.441237902654555231e-02,4.856053557166929019e-02,5.242049409888518280e-02,5.593699917866584714e-02,5.905407086813012352e-02,6.171782847862315735e-02,6.387902510495638286e-02,6.549501602607060713e-02,6.653109353162629802e-02,6.696123150053741313e-02,6.676832629425043242e-02,6.594402861835199636e-02,6.448825571205513141e-02,6.240846530174465334e-02,5.971876576522315572e-02,5.643893102113124727e-02,5.259338281386922997e-02,4.821019633502249963e-02,4.332017686743644402e-02,3.795604507073576522e-02,3.215175661580024075e-02,2.594196830421437519e-02,1.936164817138559535e-02,1.244581335122009642e-02,5.229373200735468880e-03,-2.252924327404069033e-03,-9.965368614890409912e-03,-1.784713633009743852e-02,-2.583575790763810789e-02,-3.386264946787547608e-02,-4.185104766038325041e-02,-4.971428773654535532e-02,-5.735415225764489006e-02,-6.465936017654483337e-02,-7.150434639018958538e-02,-7.774853504047017638e-02,-8.323636941885449725e-02,-8.779843062142532462e-02,-9.125405639485564824e-02,-9.341595939661805070e-02,-9.409743414448594467e-02,-9.312281801470065346e-02,-9.034189796783635706e-02,-8.564885996389225153e-02,-7.900603296341532356e-02,-7.047187305410762548e-02,-6.023106252396140392e-02,-4.862188142421589032e-02,-3.615170306990009297e-02,-2.348545984462702130e-02,-1.139312424097189101e-02,-6.667085491397439995e-04,7.901322789547783609e-03,1.383122990916224419e-02,1.690755695911420192e-02,1.690600088762072781e-02,1.344366302000066064e-02,6.003996321095186189e-03
