0.00000000,0.00000000,0.00000000,0.00000000
0.12175105,0.04554429,-0.02170470,-0.14559063
0.14452194,0.07500674,-0.02309304,-0.19643564
0.11920602,0.05829467,-0.01338892,-0.16411177
0.00000000,0.00000000,0.00000000,0.00000000
