0.00000000,-0.00946186,-0.00967333,0.00332545
-0.00964976,-0.01734098,-0.01972656,-0.01036589
-0.01107881,-0.01817707,-0.02096311,-0.01000498
-0.00522930,-0.01084512,-0.00979527,0.00948648
