0.00000000,0.00000000,0.00000000,0.00000000
0.02953154,0.01839713,-0.00376118,-0.04416749
0.05233684,0.03294507,-0.00806359,-0.07721832
0.06279559,0.03650835,-0.01902228,-0.08028166
0.00000000,0.00000000,0.00000000,0.00000000
