0.00000000,-0.00040482,0.00028275,0.00208396
-0.00103511,-0.00157838,-0.00137789,0.00063745
-0.00283680,-0.00313567,-0.00291425,0.00141053
-0.00433940,-0.00284878,-0.00026845,0.00821894
