0.000000000000000000e+00,7.535333419987455636e-05,3.409522279027613306e-04,7.037824915489879467e-04,1.078063604946326954e-03,1.406928151299982090e-03,1.658744943366657985e-03,1.819579186287727203e-03,1.886208150842481846e-03,1.861054597083698246e-03,1.748499480801592046e-03,1.553116979702115442e-03,1.276913824963536899e-03,9.207107321981003673e-04,4.815680675646580593e-04,-4.426707361435417017e-05,-6.615668124386894994e-04,-1.375591897025769212e-03,-2.191473319727398408e-03,-3.113344604339239770e-03,-4.143847413149638614e-03,-5.283778179135558209e-03,-6.531809383285938110e-03,-7.884260437524848522e-03,-9.334909552964098731e-03,-1.087484692126417136e-02,-1.249237380260493323e-02,-1.417295292374627126e-02,-1.589921422893959130e-02,-1.765101758504844520e-02,-1.940557120882057882e-02,-2.113760166869473045e-02,-2.281956837521045833e-02,-2.442191252291727246e-02,-2.591332791576734032e-02,-2.726104141289775740e-02,-2.843110337951052641e-02,-2.938874555039954969e-02,-3.009906020603633423e-02,-3.052882663647967301e-02,-3.065163402322066549e-02,-3.046013891687381070e-02,-2.992024336290988878e-02,-2.900597246592565709e-02,-2.770397497059355271e-02,-2.601397047373046542e-02,-2.394934913083712064e-02,-2.153807631107823584e-02,-1.882353268698992027e-02,-1.586493431927909342e-02,-1.273701365636265015e-02,-9.528669530604123167e-03,-6.340384259624862531e-03,-3.280533687069218333e-03,-4.616970766979580513e-04,1.999600139660728977e-03,4.006293310412391284e-03,5.513242748236558445e-03,6.505341224580261927e-03,7.003154194408946556e-03,7.060470516641641908e-03,6.750606694851780422e-03,6.151654084626561290e-03,5.338795965141620616e-03,4.381819487769618438e-03,3.346755292015409552e-03,2.301980396018152211e-03,1.329290995821313980e-03,5.373139394208107647e-04,6.243471681896505790e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.669942449465356553e-04,8.537621190606994393e-04,1.581713003273182072e-03,2.301024632991576294e-03,2.902138723407693844e-03,3.314799994814759000e-03,3.499982495164409048e-03,3.439573661371484511e-03,3.128772517655658506e-03,2.569750277379659591e-03,1.767161958927038418e-03,7.220088568877628971e-04,-5.677002422844781545e-04,-2.102943494526633098e-03,-3.890314140136937396e-03,-5.937761362238311129e-03,-8.252222350928850245e-03,-1.083791566793519158e-02,-1.369515492108220114e-02,-1.681931732418774292e-02,-2.020010590680182058e-02,-2.382107095434966154e-02,-2.765934913242225346e-02,-3.168559369965627537e-02,-3.586408043010073238e-02,-4.015297796860579221e-02,-4.450477002901305490e-02,-4.886681283489106853e-02,-5.318200685775528042e-02,-5.738955884957223225e-02,-6.142580941464298450e-02,-6.522510374109027897e-02,-6.872068983624667060e-02,-7.184564222590697491e-02,-7.453383500711550924e-02,-7.672103762893765777e-02,-7.834630424010514960e-02,-7.935403930820990326e-02,-7.969769769257362135e-02,-7.934810366751533783e-02,-7.823929213718805453e-02,-7.633458002450049795e-02,-7.361640783099096530e-02,-7.008677685383257749e-02,-6.576855081324561869e-02,-6.070661460916957491e-02,-5.496890145542657202e-02,-4.864721173898729767e-02,-4.185763004709854712e-02,-3.474027144680483237e-02,-2.745802700728997015e-02,-2.019391904169847568e-02,-1.314659308374633087e-02,-6.523258624744831050e-03,-5.290756560783184620e-04,4.611697276794972031e-03,8.712222766915132463e-03,1.170811364628491363e-02,1.359691413442319814e-02,1.444233139440801762e-02,1.436422393272804125e-02,1.352032923208640325e-02,1.207434895264609433e-02,1.019038426440263718e-02,8.033765173952473956e-03,5.777845208169951965e-03,3.615590937222848932e-03,1.769878270647194229e-03,4.877501480646608033e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.697014245389235502e-04,1.102588184612977949e-03,1.949489873153633594e-03,2.727167247936999016e-03,3.303381546739277315e-03,3.588586095491654027e-03,3.526792849250782926e-03,3.084904010827865372e-03,2.251173976854653567e-03,1.021630081829076869e-03,-6.054756787460112855e-04,-2.623848854192989150e-03,-5.033474434231991965e-03,-7.838935629976099065e-03,-1.104406117668132320e-02,-1.465102108530814441e-02,-1.865815334127804426e-02,-2.305793449833393530e-02,-2.783556373647986387e-02,-3.296800397656239612e-02,-3.842347975033065521e-02,-4.416138769980623019e-02,-5.013255965254304752e-02,-5.627981990500924986e-02,-6.253878253471276127e-02,-6.883883685914037043e-02,-7.510427025571042581e-02,-8.125547924651520260e-02,-8.721022335236321144e-02,-9.288488230944981494e-02,-9.819568591945586344e-02,-1.030598970783442730e-01,-1.073969425565754893e-01,-1.111295029339434692e-01,-1.141845906649622266e-01,-1.164946514327274141e-01,-1.179986694344758724e-01,-1.186429760657056465e-01,-1.183805133801518056e-01,-1.171652657559038718e-01,-1.149445221299900260e-01,-1.117091907592183825e-01,-1.074681046031957937e-01,-1.022469419667525192e-01,-9.608980337470245103e-02,-8.906064712736956601e-02,-8.124448227420938418e-02,-7.274840303659847740e-02,-6.370242745165961840e-02,-5.425998759547560196e-02,-4.459781950520382010e-02,-3.491488404221008979e-02,-2.542975257794822738e-02,-1.637546355010394833e-02,-7.989702306404148149e-03,-4.932205900928879078e-04,5.848976609113107697e-03,1.079957387472245227e-02,1.429997099056953998e-02,1.637632612000435375e-02,1.712138952762389324e-02,1.670893862934082208e-02,1.535717232159056547e-02,1.328882955073850888e-02,1.073326776168029989e-02,7.931298965490576197e-03,5.143661345646164361e-03,2.660869479553219785e-03,8.135356922894409386e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.869834431224995546e-04,1.107555903837956820e-03,1.871359485937445621e-03,2.477197276074693914e-03,2.783854399026881952e-03,2.692734410260946756e-03,2.136344789763267461e-03,1.077763520904039549e-03,-5.032710967480185727e-04,-2.607091094150366939e-03,-5.231642997844069415e-03,-8.377651094598951784e-03,-1.204362490925595108e-02,-1.622736579357816900e-02,-2.092296107503724065e-02,-2.611888640743881274e-02,-3.179614003321783872e-02,-3.792675399874596842e-02,-4.447294669763632302e-02,-5.138687295287504980e-02,-5.861090333520341256e-02,-6.607834349538743712e-02,-7.371449584719377834e-02,-8.143796798512881185e-02,-8.916213928315946946e-02,-9.679670654030714250e-02,-1.042492405209571732e-01,-1.114266973924180615e-01,-1.182368418845777674e-01,-1.245895518901863896e-01,-1.303979866399056498e-01,-1.355796120738755883e-01,-1.400570871566821918e-01,-1.437590229170696843e-01,-1.466206299627495213e-01,-1.485842628350709793e-01,-1.495998153225096550e-01,-1.496246139590794166e-01,-1.486206341195210889e-01,-1.465324228986858712e-01,-1.433627160976519987e-01,-1.391227792709444355e-01,-1.338365189768828678e-01,-1.275406166953128306e-01,-1.202857008570861752e-01,-1.121378414605026519e-01,-1.031800853332147522e-01,-9.351398468920228690e-02,-8.326107101990150305e-02,-7.256416272718285709e-02,-6.158831434561581886e-02,-5.052110580497783110e-02,-3.957178629409393439e-02,-2.896843264256403552e-02,-1.895155498510243258e-02,-9.761200575446563055e-03,-1.615243391601345682e-03,5.228145911902907367e-03,1.045518748505821355e-02,1.403920329263126481e-02,1.601844552991646756e-02,1.651698393189527519e-02,1.577890417467141607e-02,1.406441160221698176e-02,1.164353141144380648e-02,8.799600807123379720e-03,5.836997062046404491e-03,3.094773788217302941e-03,9.737612045581199713e-04,0.000000000000000000e+00
0.000000000000000000e+00,3.391534802660970977e-04,9.110010285648717553e-04,1.416242195105127865e-03,1.651226150702459405e-03,1.474993488441499884e-03,7.849746670282785549e-04,-4.857009577864355456e-04,-2.363256206139316331e-03,-4.860328750900563648e-03,-7.983837816089221079e-03,-1.173283646354070058e-02,-1.610353054747382454e-02,-2.108726773824964526e-02,-2.666966030213996364e-02,-3.282857640320726439e-02,-3.953261720177193156e-02,-4.674011771626307432e-02,-5.439875190958255030e-02,-6.244577178832756703e-02,-7.080878939426228647e-02,-7.940698188576131300e-02,-8.815259784275134014e-02,-9.695265002747477379e-02,-1.057106917295230070e-01,-1.143285886347961272e-01,-1.227082146168217147e-01,-1.307530167765671159e-01,-1.383694113347244681e-01,-1.454679866893058560e-01,-1.519645024120017673e-01,-1.577806825971394267e-01,-1.628448080545098764e-01,-1.670921130734878413e-01,-1.704649868501797449e-01,-1.729129659238499706e-01,-1.743924939186827228e-01,-1.748665133491688062e-01,-1.743046916818727921e-01,-1.726894422088427472e-01,-1.699899168887955836e-01,-1.662210202776663870e-01,-1.614031529080275917e-01,-1.555629561676832584e-01,-1.487353565260667587e-01,-1.409653926758892839e-01,-1.323100484263359522e-01,-1.228401507846158536e-01,-1.126423278528135424e-01,-1.018209833400434694e-01,-9.050019753134087852e-02,-7.882540151436334686e-02,-6.696457987938707335e-02,-5.510861143592901690e-02,-4.347012018173825043e-02,-3.227986423743442468e-02,-2.177946808733750503e-02,-1.221070345438634783e-02,-3.808699200799083116e-03,3.212859586762470843e-03,8.475247598397062793e-03,1.195566186472922683e-02,1.372341141266012095e-02,1.397048518968014436e-02,1.299334172939563097e-02,1.109258690773062307e-02,8.582287686531426402e-03,5.798956503758059648e-03,3.118437434111582130e-03,9.895996547630227409e-04,0.000000000000000000e+00
0.000000000000000000e+00,2.407194850303757505e-04,5.470038985152010516e-04,6.383964609390258308e-04,3.244425150423699538e-04,-5.280992366595640974e-04,-2.008690390122720194e-03,-4.153209468237872674e-03,-6.987594503750927007e-03,-1.052187465063441664e-02,-1.475846167103920213e-02,-1.969183849951242418e-02,-2.530935781283727773e-02,-3.158978960778818790e-02,-3.850202312078730010e-02,-4.600393662472270634e-02,-5.404194940401182284e-02,-6.255128867754507216e-02,-7.145687156385192862e-02,-8.067466720396812563e-02,-9.011338781869907000e-02,-9.967637200359215355e-02,-1.092635454842895426e-01,-1.187733642404307649e-01,-1.281046621820326470e-01,-1.371583420619668370e-01,-1.458388646712146519e-01,-1.540555071894587902e-01,-1.617233760922367203e-01,-1.687641726158983779e-01,-1.751067190718649802e-01,-1.806872620371979266e-01,-1.854495733025084137e-01,-1.893448706962085615e-01,-1.923315766243466618e-01,-1.943749164868071311e-01,-1.954463092250049994e-01,-1.955223131720465468e-01,-1.945820353154604776e-01,-1.925976370191369580e-01,-1.895909077127456432e-01,-1.855694226521149015e-01,-1.805462380180445359e-01,-1.745403565067277507e-01,-1.675773635486579594e-01,-1.596908077089606026e-01,-1.509239824784161244e-01,-1.413319392268393981e-01,-1.309836552749806260e-01,-1.199643003646397588e-01,-1.083775247519594420e-01,-9.634764592515221437e-02,-8.402153760599215260e-02,-7.156991602558883392e-02,-5.918756966645349199e-02,-4.709192063423119773e-02,-3.551929776548713030e-02,-2.471888719597278503e-02,-1.494583460610020634e-02,-6.454279889828178421e-03,5.408868288683116310e-04,5.728742265257819391e-03,9.020978228625325945e-03,1.052889246263132884e-02,1.056559023976689181e-02,9.459525295739661804e-03,7.553517696200513082e-03,5.211861079680965743e-03,2.837570207457722204e-03,9.031629391651092853e-04,0.000000000000000000e+00
0.000000000000000000e+00,9.902905669540991267e-05,3.631397257995765343e-05,-4.269921453274973851e-04,-1.448273833884666534e-03,-3.135782469778978458e-03,-5.530250274793669166e-03,-8.660453720378690975e-03,-1.254011398161941626e-02,-1.717167391267215501e-02,-2.254917844880433009e-02,-2.865750168391213715e-02,-3.547123573961880744e-02,-4.295326971132708282e-02,-5.105396966886269899e-02,-5.971116659478370448e-02,-6.885099898839462662e-02,-7.838943214776908364e-02,-8.823421105879106219e-02,-9.828703280711173496e-02,-1.084457763474152292e-01,-1.186066762989761020e-01,-1.286663620528861462e-01,-1.385237052239484401e-01,-1.480814332910898312e-01,-1.572474798302803956e-01,-1.659360540386916882e-01,-1.740684244014261695e-01,-1.815734227657121447e-01,-1.883876851152877230e-01,-1.944556534688160199e-01,-1.997293691083827649e-01,-2.041680902069851755e-01,-2.077377659301488377e-01,-2.104103925464428093e-01,-2.121632619297003364e-01,-2.129780846737928113e-01,-2.128399339327224637e-01,-2.117360246480564090e-01,-2.096582846607033257e-01,-2.066141219894895575e-01,-2.026078283527249779e-01,-1.976453672672562611e-01,-1.917363656911867109e-01,-1.848953456572554888e-01,-1.771431431959788749e-01,-1.685086331985758135e-01,-1.590307267567327987e-01,-1.487606030737139429e-01,-1.377641392086248195e-01,-1.261244841740830347e-01,-1.139446872418062445e-01,-1.013502323863374605e-01,-8.849124963459702176e-02,-7.554407296152707008e-02,-6.271171529124515420e-02,-5.022279278951910508e-02,-3.832852345057466414e-02,-2.729745854206943462e-02,-1.740623586461368874e-02,-8.917974128717394769e-03,-2.076518328437739966e-03,2.927075910069756436e-03,5.952370659879462067e-03,7.220082306038308473e-03,7.107054863183682319e-03,5.993501655513315540e-03,4.272690348284761269e-03,2.368265912241810777e-03,7.576841253014061917e-04,0.000000000000000000e+00
0.000000000000000000e+00,-8.313620429905076517e-05,-6.088122617154794998e-04,-1.747094546643512608e-03,-3.604770919323052776e-03,-6.220592180803888836e-03,-9.612593121657374284e-03,-1.378757511020120043e-02,-1.874421369541801399e-02,-2.447365260522851166e-02,-3.095865709913096786e-02,-3.817150593957028409e-02,-4.607212658114803738e-02,-5.460702099551858341e-02,-6.370933255571598064e-02,-7.329999820774316110e-02,-8.328972431451170388e-02,-9.358143997028214867e-02,-1.040729174041224447e-01,-1.146593402701357040e-01,-1.252356880669597827e-01,-1.356988655314628478e-01,-1.459495397392246152e-01,-1.558936645257098241e-01,-1.654436814195238414e-01,-1.745193943960240135e-01,-1.830485245712237252e-01,-1.909669604817248179e-01,-1.982187290657957124e-01,-2.047557210152897156e-01,-2.105372110966353127e-01,-2.155292187912041524e-01,-2.197037567800962932e-01,-2.230380142234310858e-01,-2.255135188898882703e-01,-2.271153193014862626e-01,-2.278312337207605842e-01,-2.276512557312612983e-01,-2.265673730153413556e-01,-2.245745348815795517e-01,-2.216700290338639856e-01,-2.178514737218894548e-01,-2.131174533632842760e-01,-2.074687437731038697e-01,-2.009094746430067635e-01,-1.934484552460974671e-01,-1.851007789124494152e-01,-1.758897376458598283e-01,-1.658490521048982813e-01,-1.550254105129319215e-01,-1.434812929026811901e-01,-1.312980274602568997e-01,-1.185789802156552164e-01,-1.054527153297610820e-01,-9.207587941136094467e-02,-7.863546010260161201e-02,-6.534994195804516570e-02,-5.246868811688309986e-02,-4.026845044545573210e-02,-2.904495845284160715e-02,-1.909664388632899973e-02,-1.070531767388315653e-02,-4.105311132766732880e-03,6.012961188317858530e-04,3.296795923500156055e-03,4.333571453784129668e-03,4.143222807041716665e-03,3.155192711261442778e-03,1.812819753169766374e-03,5.898340927566053660e-04,0.000000000000000000e+00
0.000000000000000000e+00,-3.033782147859654158e-04,-1.371984683277654212e-03,-3.282606868849724351e-03,-6.048014226733403748e-03,-9.650487369966464710e-03,-1.407403695534960308e-02,-1.930120285768769511e-02,-2.531385478835028457e-02,-3.208989289187305638e-02,-3.959935854604926253e-02,-4.780111039053526467e-02,-5.664083283924598727e-02,-6.605060290735240147e-02,-7.594991288745725488e-02,-8.624778818843793771e-02,-9.684554308691636915e-02,-1.076397533968506820e-01,-1.185251385886931796e-01,-1.293971710856595125e-01,-1.401543258466997621e-01,-1.506999397811734920e-01,-1.609436775209936998e-01,-1.708026113799776258e-01,-1.802019293206497397e-01,-1.890752907053280252e-01,-1.973648570307667827e-01,-2.050210332859957463e-01,-2.120019639244977161e-01,-2.182728345840732886e-01,-2.238050357272750868e-01,-2.285752467254353326e-01,-2.325644983601742599e-01,-2.357572685928966405e-01,-2.381406619892642296e-01,-2.397037203746255896e-01,-2.404369176009269748e-01,-2.403319168834609498e-01,-2.393817290889839466e-01,-2.375796040748671123e-01,-2.349176363735380746e-01,-2.313878661500209655e-01,-2.269826259940592172e-01,-2.216951572921647962e-01,-2.155204447098378606e-01,-2.084563189679806972e-01,-2.005048877934706153e-01,-1.916743369589600232e-01,-1.819811312482823573e-01,-1.714526360234337465e-01,-1.601301668802967704e-01,-1.480724527410391400e-01,-1.353594626388297806e-01,-1.220964936614936519e-01,-1.084183396003363248e-01,-9.449324267425390778e-02,-8.052614460507716287e-02,-6.676043933522923801e-02,-5.347690162934104485e-02,-4.098771942625303172e-02,-2.962307355400235070e-02,-1.970875656098485668e-02,-1.153012320010902460e-02,-5.275204507671845018e-03,-1.007485217288106583e-03,1.342388937462593579e-03,2.177961965741034844e-03,1.989419244994364289e-03,1.247730556276152591e-03,4.262337473773941676e-04,0.000000000000000000e+00
0.000000000000000000e+00,-5.566390262140122379e-04,-2.232561724587047575e-03,-4.968982899642930724e-03,-8.676222508683641144e-03,-1.328036737181713910e-02,-1.872446549053941034e-02,-2.496619738713844877e-02,-3.197067360973203376e-02,-3.970242820957634727e-02,-4.811901343133469233e-02,-5.716690804464371473e-02,-6.677977858263828281e-02,-7.687877620520457145e-02,-8.737436094401868081e-02,-9.816906388402384109e-02,-1.091606393735546909e-01,-1.202451876945273695e-01,-1.313199838162831257e-01,-1.422858797823493837e-01,-1.530492355713074515e-01,-1.635233797002789702e-01,-1.736296210730935985e-01,-1.832978417766948087e-01,-1.924667056570375789e-01,-2.010835233805988442e-01,-2.091038218267304294e-01,-2.164906730457397399e-01,-2.232138442407925472e-01,-2.292488340357419219e-01,-2.345758608344810925e-01,-2.391788660469135464e-01,-2.430445886351299267e-01,-2.461617587678526786e-01,-2.485204490354348261e-01,-2.501116140619859540e-01,-2.509268460218297414e-01,-2.509583743327094552e-01,-2.501993282678026120e-01,-2.486425906469771352e-01,-2.462779513073626025e-01,-2.430940388404720098e-01,-2.390785938014448608e-01,-2.342187341822151436e-01,-2.285014841292492827e-01,-2.219146352853104964e-01,-2.144479903247058783e-01,-2.060950367186479282e-01,-1.968550980276075613e-01,-1.867360075562262134e-01,-1.757573423641875798e-01,-1.639542412403855731e-01,-1.513818043313371053e-01,-1.381200285542908412e-01,-1.242791609187279822e-01,-1.100052313305284468e-01,-9.548532093123168751e-02,-8.095177257514436786e-02,-6.668398417238978471e-02,-5.300561287320946363e-02,-4.027408588953186597e-02,-2.885853942895262939e-02,-1.910151078755910684e-02,-1.126323944732179894e-02,-5.468028162461738284e-03,-1.763224934125465215e-03,1.952275893683103059e-04,8.533471965133793136e-04,7.192179408178206446e-04,2.823584911688936661e-04,0.000000000000000000e+00
