250.0000,214.4181,180.7780,149.7492,121.3572,95.3941
214.4181,186.8109,159.2036,132.6505,107.6600,84.4802
180.7780,159.2092,136.7828,114.3620,92.6445,71.9982
149.7492,132.6153,114.4195,95.5873,76.8125,58.4808
121.3572,107.4909,92.6447,76.8084,60.5903,44.3681
95.3941,84.4802,71.9982,58.4808,44.3681,30.0000
