0.000e+00,1.292e-16,3.876e-16,5.168e-16,1.938e-16,1.292e-16
2.584e-16,4.614e-02,3.177e-02,8.217e-02,1.029e-02,1.292e-16
1.292e-16,3.177e-02,3.042e-02,2.748e-02,4.741e-02,0.000e+00
2.584e-16,8.217e-02,2.748e-02,1.719e-02,1.039e-02,0.000e+00
1.292e-16,1.029e-02,4.741e-02,1.039e-02,6.195e-02,0.000e+00
1.292e-16,1.292e-16,0.000e+00,0.000e+00,0.000e+00,0.000e+00
