250.0000,214.4181,180.7780,149.7492,121.3572,95.3941
214.4181,186.8585,159.3217,132.8443,107.8573,84.4802
180.7780,159.3231,136.8936,114.5386,92.7790,71.9982
149.7492,132.8495,114.5408,95.6963,76.9224,58.4808
121.3572,107.8672,92.7754,76.9230,60.6366,44.3681
95.3941,84.4802,71.9982,58.4808,44.3681,30.0000
