250.0000,214.4181,180.7780,149.7492,121.3572,95.3941
214.4181,186.9197,159.4212,132.9400,107.9163,84.4802
180.7780,159.4212,137.0473,114.6733,92.8877,71.9982
149.7492,132.9400,114.6733,95.8182,76.9630,58.4808
121.3572,107.9163,92.8877,76.9630,60.6656,44.3681
95.3941,84.4802,71.9982,58.4808,44.3681,30.0000
